2761,7683-8084-11432,90
2762,7683-7697-11433,88
2763,7683-8083-11433,88
2764,7683-8084-11433,88
2765,7683-7697-11434,87
2766,7683-8083-11434,87
2767,7683-8084-11434,87
2768,7683-7697-11435,13
2769,7683-8083-11435,13
2770,7683-8084-11435,13
2771,7683-7697-11436,85
2772,7683-8083-11436,85
2773,7683-7697-11437,13
2774,7683-8083-11437,13
2775,7683-8084-11437,13
2776,7683-7697-11438,84
2777,7683-8083-11438,84
2778,7683-8084-11438,84
2779,7683-7697-11439,13
2780,7683-8083-11439,13
2781,7683-8084-11439,13
2782,7683-7697-11440,89
2783,7683-8083-11440,89
2784,7683-8084-11440,89
2785,7683-7697-11441,13
2786,7683-8083-11441,13
2787,7683-8084-11441,13
2788,7683-7697-11442,13
2789,7683-8083-11442,13
2790,7683-8084-11442,13
2791,7683-7697-11443,13
2792,7683-8083-11443,13
2793,7683-8084-11443,13
2794,7683-7697-11444,13
2795,7683-8083-11444,13
2796,7683-8084-11444,13
2797,7683-7697-11445,13
2798,7683-8083-11445,13
2799,7683-8084-11445,13
2800,7683-7697-11758,13
2801,7683-8083-11758,13
2802,7683-8084-11758,13
2803,7683-7697-11760,13
2804,7683-8083-11760,13
2805,7683-8084-11760,13
2806,7683-7697-11778,86
2807,7683-8083-11778,86
2808,7683-8084-11778,86
2809,7683-7697-11779,13
2810,7683-8083-11779,13
2811,7683-8084-11779,13
2812,7684-7706-11430,6
2813,7684-9587-11430,6
2814,7684-9588-11430,6
2815,7684-9589-11430,6
2816,7684-7706-11431,6
2817,7684-9587-11431,6
2818,7684-9588-11431,6
2819,7684-9589-11431,6
2820,7684-7706-11432,61
2821,31-7684-11432,61
2822,7684-9587-11432,61
2823,7684-9588-11432,61
2824,7684-9589-11432,61
2825,7684-7706-11433,6
2826,7684-9587-11433,6
2827,7684-9588-11433,6
2828,7684-9589-11433,6
2829,7684-9587-11434,58
2830,7684-9588-11434,58
2831,7684-9589-11434,58
2832,7684-7706-11435,60
2833,7684-9587-11435,60
2834,7684-9588-11435,60
2835,7684-9589-11435,60
2836,7684-7706-11436,54
2837,32-7684-11436,54
2838,7684-9587-11436,54
2839,7684-9588-11436,54
2840,7684-9589-11436,54
2841,7684-7706-11437,6
2842,7684-9587-11437,6
2843,7684-9588-11437,6
2844,7684-9589-11437,6
2845,7684-7706-11438,62
2846,7684-9587-11438,62
2847,7684-9588-11438,62
2848,7684-9589-11438,62
2849,7684-7706-11439,55
2850,7684-9587-11439,55
2851,7684-9588-11439,55
2852,7684-9589-11439,55
2853,7684-7706-11440,56
2854,7684-9587-11440,56
2855,7684-9588-11440,56
2856,7684-9589-11440,56
2857,7684-7706-11441,6
2858,7684-9587-11441,6
2859,7684-9588-11441,6
2860,7684-9589-11441,6
2861,7684-7706-11442,6
2862,7684-9587-11442,6
2863,7684-9588-11442,6
2864,7684-9589-11442,6
2865,7684-7706-11443,57
2866,7684-9587-11443,57
2867,7684-9588-11443,57
2868,7684-9589-11443,57
2869,7684-7706-11444,6
2870,7684-9587-11444,6
2871,7684-9588-11444,6
2872,7684-9589-11444,6
2873,7684-7706-11445,6
2874,7684-9587-11445,6
2875,7684-9588-11445,6
2876,7684-9589-11445,6
2877,7684-7706-11758,6
2878,7684-9587-11758,6
2879,7684-9588-11758,6
2880,7684-9589-11758,6
2881,7684-7706-11760,59
2882,7684-9587-11760,59
2883,7684-9588-11760,59
2884,7684-9589-11760,59
2885,7684-7706-11778,53
2886,7684-9587-11778,53
2887,7684-9588-11778,53
2888,7684-9589-11778,53
2889,7684-7706-11779,6
2890,7684-9587-11779,6
2891,7684-9588-11779,6
2892,7684-9589-11779,6
2893,7685-7698-11430,16
2894,7685-9587-11430,16
2895,7685-9588-11430,16
2896,7685-9589-11430,16
2897,7685-7698-11431,16
2898,7685-9587-11431,16
2899,7685-9588-11431,16
2900,7685-9589-11431,16
2901,7685-7698-11432,16
2902,7685-9587-11432,16
2903,7685-9588-11432,16
2904,7685-9589-11432,16
2905,7685-7698-11433,16
2906,7685-9587-11433,16
2907,7685-9588-11433,16
2908,7685-9589-11433,16
2909,7685-7698-11434,16
2910,7685-9587-11434,16
2911,7685-9588-11434,16
2912,7685-9589-11434,16
2913,7685-7698-11435,16
2914,7685-9587-11435,16
2915,7685-9588-11435,16
2916,7685-9589-11435,16
2917,7685-7698-11436,16
2918,7685-9587-11436,16
2919,7685-9588-11436,16
2920,7685-9589-11436,16
2921,7685-7698-11437,16
2922,7685-9587-11437,16
2923,7685-9588-11437,16
2924,7685-9589-11437,16
2925,7685-7698-11438,16
2926,7685-9587-11438,16
2927,7685-9588-11438,16
2928,7685-9589-11438,16
2929,7685-7698-11439,16
2930,7685-9587-11439,16
2931,7685-9588-11439,16
2932,7685-9589-11439,16
2933,7685-7698-11440,16
2934,7685-9587-11440,16
2935,7685-9588-11440,16
2936,7685-9589-11440,16
2937,7685-7698-11441,16
2938,7685-9587-11441,16
2939,7685-9588-11441,16
2940,7685-9589-11441,16
2941,7685-7698-11442,16
2942,7685-9587-11442,16
2943,7685-9588-11442,16
2944,7685-9589-11442,16
2945,7685-7698-11443,16
2946,7685-9587-11443,16
2947,7685-9588-11443,16
2948,7685-9589-11443,16
2949,7685-7698-11444,16
2950,7685-9587-11444,16
2951,7685-9588-11444,16
2952,7685-9589-11444,16
2953,7685-7698-11445,16
2954,7685-9587-11445,16
2955,7685-9588-11445,16
2956,7685-9589-11445,16
2957,7685-7698-11758,16
2958,7685-9587-11758,16
2959,7685-9588-11758,16
2960,7685-9589-11758,16
2961,7685-7698-11760,16
2962,7685-9587-11760,16
2963,7685-9588-11760,16
2964,7685-9589-11760,16
2965,7685-7698-11778,16
2966,7685-9587-11778,16
2967,7685-9588-11778,16
2968,7685-9589-11778,16
2969,7685-7698-11779,16
2970,7685-9587-11779,16
2971,7685-9588-11779,16
2972,7685-9589-11779,16
2973,7686-7707-11430,4
2974,7686-7730-11430,4
2975,7686-8078-11430,4
2976,7686-8079-11430,4
2977,7686-8080-11430,4
2978,7686-8081-11430,4
2979,7686-8082-11430,4
2980,7686-9597-11430,4
2981,7686-9598-11430,4
2982,7686-10998-11430,4
2983,7686-7707-11431,50
2984,7686-7730-11431,50
2985,7686-8078-11431,50
2986,7686-8079-11431,50
2987,7686-8080-11431,50
2988,7686-8081-11431,50
2989,7686-8082-11431,50
2990,7686-9597-11431,50
2991,7686-9598-11431,50
2992,7686-10998-11431,50
2993,7686-7707-11432,48
2994,7686-7730-11432,48
2995,7686-8078-11432,48
2996,7686-8079-11432,48
2997,7686-8080-11432,48
2998,7686-8081-11432,48
2999,7686-8082-11432,48
3000,7686-9597-11432,48
3001,7686-9598-11432,48
3002,7686-10998-11432,48
3003,7686-7707-11433,47
3004,7686-7730-11433,47
3005,7686-8078-11433,47
3006,7686-8079-11433,47
3007,7686-8080-11433,47
3008,7686-8081-11433,47
3009,7686-8082-11433,47
3010,7686-9597-11433,47
3011,7686-9598-11433,47
3012,7686-10998-11433,47
3013,7686-7707-11434,43
3014,33-7686-11434,43
3015,7686-7730-11434,43
3016,7686-8078-11434,43
3017,7686-8079-11434,43
3018,7686-8080-11434,43
3019,7686-8081-11434,43
3020,7686-8082-11434,43
3021,7686-9597-11434,43
3022,7686-9598-11434,43
3023,7686-10998-11434,43
3024,7686-7707-11435,4
3025,7686-7730-11435,4
3026,7686-8078-11435,4
3027,7686-8079-11435,4
3028,7686-8080-11435,4
3029,7686-8081-11435,4
3030,7686-8082-11435,4
3031,7686-9597-11435,4
3032,7686-9598-11435,4
3033,7686-10998-11435,4
3034,7686-7730-11436,4
3035,7686-8078-11436,4
3036,7686-8079-11436,4
3037,7686-8082-11436,4
3038,7686-9597-11436,4
3039,7686-10998-11436,4
3040,7686-7707-11437,4
3041,7686-7730-11437,4
3042,7686-8078-11437,4
3043,7686-8079-11437,4
3044,7686-8080-11437,4
3045,7686-8081-11437,4
3046,7686-8082-11437,4
3047,7686-9597-11437,4
3048,7686-9598-11437,4
3049,7686-10998-11437,4
3050,34-7686-11438,49
3051,7686-7730-11438,49
3052,7686-8078-11438,49
3053,7686-8079-11438,49
3054,7686-8080-11438,49
3055,7686-8081-11438,49
3056,7686-8082-11438,49
3057,7686-9597-11438,49
3058,7686-9598-11438,49
3059,7686-10998-11438,49
3060,7686-7707-11439,40
3061,7686-7730-11439,40
3062,7686-8078-11439,40
3063,7686-8079-11439,40
3064,7686-8080-11439,40
3065,7686-8081-11439,40
3066,7686-8082-11439,40
3067,7686-9597-11439,40
3068,7686-9598-11439,40
3069,7686-10998-11439,40
3070,7686-7707-11440,41
3071,7686-7730-11440,41
3072,7686-8078-11440,41
3073,7686-8079-11440,41
3074,7686-8080-11440,41
3075,7686-8082-11440,41
3076,7686-9597-11440,41
3077,7686-10998-11440,41
3078,7686-7707-11441,4
3079,7686-7730-11441,4
3080,7686-8078-11441,4
3081,7686-8079-11441,4
3082,7686-8080-11441,4
3083,7686-8081-11441,4
3084,7686-8082-11441,4
3085,7686-9597-11441,4
3086,7686-9598-11441,4
3087,7686-10998-11441,4
3088,7686-7707-11442,52
3089,7686-7730-11442,52
3090,7686-8078-11442,52
3091,7686-8079-11442,52
3092,7686-8080-11442,52
3093,437-7686-11442,52
3094,7686-9597-11442,52
3095,7686-9598-11442,52
3096,7686-10998-11442,52
3097,7686-7707-11443,42
3098,7686-7730-11443,42
3099,7686-8078-11443,42
3100,7686-8079-11443,42
3101,7686-8080-11443,42
3102,7686-8081-11443,42
3103,7686-8082-11443,42
3104,7686-9597-11443,42
3105,7686-9598-11443,42
3106,7686-10998-11443,42
3107,7686-7707-11444,4
3108,7686-7730-11444,4
3109,7686-8078-11444,4
3110,7686-8079-11444,4
3111,7686-8080-11444,4
3112,7686-8081-11444,4
3113,7686-8082-11444,4
3114,7686-9597-11444,4
3115,7686-9598-11444,4
3116,7686-10998-11444,4
3117,7686-7707-11445,4
3118,7686-7730-11445,4
3119,7686-8078-11445,4
3120,7686-8079-11445,4
3121,7686-8080-11445,4
3122,7686-8081-11445,4
3123,438-7686-11445,4
3124,7686-9597-11445,4
3125,7686-9598-11445,4
3126,7686-10998-11445,4
3127,7686-7707-11758,51
3128,7686-7730-11758,51
3129,7686-8078-11758,51
3130,7686-8079-11758,51
3131,7686-8080-11758,51
3132,7686-8081-11758,51
3133,7686-8082-11758,51
3134,7686-9597-11758,51
3135,7686-9598-11758,51
3136,7686-10998-11758,51
3137,7686-7707-11760,44
3138,7686-7730-11760,44
3139,7686-8078-11760,44
3140,7686-8079-11760,44
3141,7686-8080-11760,44
3142,7686-8081-11760,44
3143,7686-8082-11760,44
3144,7686-9597-11760,44
3145,7686-9598-11760,44
3146,7686-10998-11760,44
3147,7686-7730-11778,39
3148,7686-8078-11778,39
3149,7686-8079-11778,39
3150,7686-8080-11778,39
3151,7686-8082-11778,39
3152,7686-9597-11778,39
3153,7686-9598-11778,39
3154,7686-10998-11778,39
3155,7686-7707-11779,4
3156,7686-7730-11779,4
3157,7686-8078-11779,4
3158,7686-8079-11779,4
3159,7686-8080-11779,4
3160,7686-8081-11779,4
3161,438-7686-11779,4
3162,7686-9597-11779,4
3163,7686-9598-11779,4
3164,7686-10998-11779,4
3165,7687-7699-11430,12
3166,7687-7730-11430,12
3167,7687-8078-11430,12
3168,7687-8079-11430,12
3169,7687-8080-11430,12
3170,7687-8081-11430,12
3171,7687-8082-11430,12
3172,7687-9597-11430,12
3173,7687-10998-11430,12
3174,7687-7699-11431,12
3175,7687-7730-11431,12
3176,7687-8078-11431,12
3177,7687-8079-11431,12
3178,7687-8080-11431,12
3179,7687-8081-11431,12
3180,7687-8082-11431,12
3181,7687-9597-11431,12
3182,7687-10998-11431,12
3183,7687-7699-11432,12
3184,7687-7730-11432,12
3185,7687-8078-11432,12
3186,7687-8079-11432,12
3187,7687-8080-11432,12
3188,7687-8081-11432,12
3189,7687-8082-11432,12
3190,7687-9597-11432,12
3191,7687-10998-11432,12
3192,7687-7699-11433,12
3193,7687-7730-11433,12
3194,7687-8078-11433,12
3195,7687-8079-11433,12
3196,7687-8080-11433,12
3197,7687-8081-11433,12
3198,7687-8082-11433,12
3199,7687-9597-11433,12
3200,7687-10998-11433,12
3201,7687-7699-11434,12
3202,7687-7730-11434,12
3203,7687-8078-11434,12
3204,7687-8079-11434,12
3205,7687-8080-11434,12
3206,7687-8081-11434,12
3207,7687-8082-11434,12
3208,7687-9597-11434,12
3209,7687-10998-11434,12
3210,7687-7699-11435,12
3211,7687-7730-11435,12
3212,7687-8078-11435,12
3213,7687-8079-11435,12
3214,7687-8080-11435,12
3215,7687-8081-11435,12
3216,7687-8082-11435,12
3217,7687-9597-11435,12
3218,7687-10998-11435,12
3219,7687-7699-11436,12
3220,7687-7730-11436,12
3221,7687-8078-11436,12
3222,7687-8079-11436,12
3223,7687-8080-11436,12
3224,7687-8081-11436,12
3225,7687-8082-11436,12
3226,7687-9597-11436,12
3227,7687-10998-11436,12
3228,7687-7699-11437,12
3229,7687-7730-11437,12
3230,7687-8078-11437,12
3231,7687-8079-11437,12
3232,7687-8080-11437,12
3233,7687-8081-11437,12
3234,7687-8082-11437,12
3235,7687-9597-11437,12
3236,7687-10998-11437,12
3237,7687-7699-11438,104
3238,7687-8078-11438,104
3239,7687-8079-11438,104
3240,7687-8080-11438,104
3241,7687-8081-11438,104
3242,7687-8082-11438,104
3243,7687-9597-11438,104
3244,7687-10998-11438,104
3245,7687-7699-11439,12
3246,7687-7730-11439,12
3247,7687-8078-11439,12
3248,7687-8079-11439,12
3249,7687-8080-11439,12
3250,7687-8081-11439,12
3251,7687-8082-11439,12
3252,7687-9597-11439,12
3253,7687-10998-11439,12
3254,7687-7699-11440,12
3255,7687-7730-11440,12
3256,7687-8078-11440,12
3257,7687-8079-11440,12
3258,7687-8080-11440,12
3259,7687-8081-11440,12
3260,7687-8082-11440,12
3261,7687-9597-11440,12
3262,7687-10998-11440,12
3263,7687-7699-11441,12
3264,7687-7730-11441,12
3265,7687-8078-11441,12
3266,7687-8079-11441,12
3267,7687-8080-11441,12
3268,7687-8081-11441,12
3269,7687-8082-11441,12
3270,7687-9597-11441,12
3271,7687-10998-11441,12
3272,7687-7699-11442,12
3273,7687-7730-11442,12
3274,7687-8078-11442,12
3275,7687-8079-11442,12
3276,7687-8080-11442,12
3277,437-7687-11442,12
3278,7687-9597-11442,12
3279,7687-10998-11442,12
3280,7687-7699-11443,12
3281,7687-7730-11443,12
3282,7687-8078-11443,12
3283,7687-8079-11443,12
3284,7687-8080-11443,12
3285,7687-8081-11443,12
3286,7687-8082-11443,12
3287,7687-9597-11443,12
3288,7687-10998-11443,12
3289,7687-7699-11444,12
3290,7687-7730-11444,12
3291,7687-8078-11444,12
3292,7687-8079-11444,12
3293,7687-8080-11444,12
3294,7687-8081-11444,12
3295,7687-8082-11444,12
3296,7687-9597-11444,12
3297,7687-10998-11444,12
3298,7687-7699-11445,12
3299,7687-7730-11445,12
3300,7687-8078-11445,12
3301,7687-8079-11445,12
3302,7687-8080-11445,12
3303,7687-8081-11445,12
3304,438-7687-11445,12
3305,7687-9597-11445,12
3306,7687-10998-11445,12
3307,7687-7699-11758,12
3308,7687-7730-11758,12
3309,7687-8078-11758,12
3310,7687-8079-11758,12
3311,7687-8080-11758,12
3312,7687-8081-11758,12
3313,7687-8082-11758,12
3314,7687-9597-11758,12
3315,7687-10998-11758,12
3316,7687-7699-11760,12
3317,7687-7730-11760,12
3318,7687-8078-11760,12
3319,7687-8079-11760,12
3320,7687-8080-11760,12
3321,7687-8081-11760,12
3322,7687-8082-11760,12
3323,7687-9597-11760,12
3324,7687-10998-11760,12
3325,7687-7699-11778,12
3326,7687-7730-11778,12
3327,7687-8078-11778,12
3328,7687-8079-11778,12
3329,7687-8080-11778,12
3330,7687-8081-11778,12
3331,7687-8082-11778,12
3332,7687-9597-11778,12
3333,7687-10998-11778,12
3334,7687-7699-11779,12
3335,7687-7730-11779,12
3336,7687-8078-11779,12
3337,7687-8079-11779,12
3338,7687-8080-11779,12
3339,7687-8081-11779,12
3340,438-7687-11779,12
3341,7687-9597-11779,12
3342,7687-10998-11779,12
3343,7688-7708-11430,32
3344,7688-7749-11430,32
3345,7688-8101-11430,32
3346,7688-8102-11430,32
3347,7688-8103-11430,32
3348,7688-8104-11430,32
3349,7688-8105-11430,32
3350,7688-9583-11430,32
3351,7688-9584-11430,32
3352,7688-9585-11430,32
3353,7688-9586-11430,32
3354,7688-11000-11430,32
3355,7688-7708-11431,28
3356,7688-7749-11431,28
3357,7688-8101-11431,28
3358,7688-8102-11431,28
3359,7688-8103-11431,28
3360,7688-8104-11431,28
3361,461-7688-11431,28
3362,7688-9583-11431,28
3363,7688-9584-11431,28
3364,7688-9585-11431,28
3365,7688-9586-11431,28
3366,7688-11000-11431,28
3367,7688-7708-11432,8
3368,7688-7749-11432,8
3369,7688-8101-11432,8
3370,7688-8102-11432,8
3371,7688-8103-11432,8
3372,460-7688-11432,8
3373,7688-9583-11432,8
3374,7688-9584-11432,8
3375,7688-9585-11432,8
3376,7688-9586-11432,8
3377,7688-11000-11432,8
3378,7688-7708-11433,33
3379,7688-7749-11433,33
3380,7688-8101-11433,33
3381,7688-8102-11433,33
3382,7688-8103-11433,33
3383,7688-8104-11433,33
3384,7688-8105-11433,33
3385,7688-9583-11433,33
3386,7688-9584-11433,33
3387,7688-9585-11433,33
3388,7688-9586-11433,33
3389,7688-11000-11433,33
3390,7688-7708-11434,22
3391,7688-8102-11434,22
3392,7688-8104-11434,22
3393,7688-8105-11434,22
3394,7688-9583-11434,22
3395,7688-9584-11434,22
3396,7688-9586-11434,22
3397,7688-7708-11435,24
3398,7688-7749-11435,24
3399,7688-8101-11435,24
3400,7688-8102-11435,24
3401,7688-8104-11435,24
3402,7688-8105-11435,24
3403,7688-9583-11435,24
3404,7688-9584-11435,24
3405,7688-9585-11435,24
3406,7688-9586-11435,24
3407,7688-11000-11435,24
3408,7688-7708-11436,37
3409,35-7688-11436,37
3410,7688-7749-11436,37
3411,7688-8101-11436,37
3412,7688-8102-11436,37
3413,7688-8103-11436,37
3414,7688-8104-11436,37
3415,7688-8105-11436,37
3416,7688-9583-11436,37
3417,7688-9584-11436,37
3418,7688-9585-11436,37
3419,7688-9586-11436,37
3420,7688-11000-11436,37
3421,7688-7708-11437,25
3422,7688-7749-11437,25
3423,7688-8101-11437,25
3424,7688-8102-11437,25
3425,7688-8103-11437,25
3426,7688-8104-11437,25
3427,7688-8105-11437,25
3428,7688-9583-11437,25
3429,7688-9584-11437,25
3430,7688-9585-11437,25
3431,7688-9586-11437,25
3432,7688-11000-11437,25
3433,7688-8101-11438,8
3434,7688-8102-11438,8
3435,7688-8105-11438,8
3436,7688-9583-11438,8
3437,7688-9585-11438,8
3438,7688-7749-11439,23
3439,7688-8101-11439,23
3440,7688-8102-11439,23
3441,7688-8103-11439,23
3442,7688-8105-11439,23
3443,7688-9584-11439,23
3444,7688-9585-11439,23
3445,7688-9586-11439,23
3446,7688-11000-11439,23
3447,7688-7708-11440,31
3448,36-7688-11440,31
3449,7688-7749-11440,31
3450,7688-8101-11440,31
3451,7688-8102-11440,31
3452,7688-8103-11440,31
3453,7688-8104-11440,31
3454,7688-8105-11440,31
3455,7688-9583-11440,31
3456,7688-9584-11440,31
3457,7688-9585-11440,31
3458,7688-9586-11440,31
3459,7688-11000-11440,31
3460,7688-7708-11441,26
3461,7688-7749-11441,26
3462,7688-8101-11441,26
3463,7688-8102-11441,26
3464,7688-8103-11441,26
3465,7688-8104-11441,26
3466,7688-8105-11441,26
3467,7688-9583-11441,26
3468,7688-9584-11441,26
3469,7688-9585-11441,26
3470,7688-9586-11441,26
3471,7688-11000-11441,26
3472,7688-7708-11442,29
3473,7688-7749-11442,29
3474,7688-8101-11442,29
3475,7688-8102-11442,29
3476,7688-8103-11442,29
3477,7688-8104-11442,29
3478,7688-8105-11442,29
3479,7688-9583-11442,29
3480,7688-9584-11442,29
3481,7688-9585-11442,29
3482,7688-9586-11442,29
3483,7688-11000-11442,29
3484,7688-7708-11443,27
3485,7688-7749-11443,27
3486,7688-8101-11443,27
3487,7688-8102-11443,27
3488,7688-8103-11443,27
3489,7688-8104-11443,27
3490,7688-8105-11443,27
3491,7688-9583-11443,27
3492,7688-9584-11443,27
3493,7688-9585-11443,27
3494,7688-9586-11443,27
3495,7688-11000-11443,27
3496,7688-7708-11444,35
3497,7688-7749-11444,35
3498,7688-8101-11444,35
3499,7688-8102-11444,35
3500,7688-8103-11444,35
3501,7688-8104-11444,35
3502,7688-8105-11444,35
3503,7688-9583-11444,35
3504,7688-9584-11444,35
3505,7688-9585-11444,35
3506,1956-7688-11444,35
3507,7688-11000-11444,35
3508,7688-7708-11445,30
3509,7688-7749-11445,30
3510,7688-8101-11445,30
3511,7688-8102-11445,30
3512,7688-8103-11445,30
3513,7688-8104-11445,30
3514,7688-8105-11445,30
3515,7688-9583-11445,30
3516,7688-9584-11445,30
3517,7688-9585-11445,30
3518,7688-9586-11445,30
3519,7688-11000-11445,30
3520,7688-7708-11758,36
3521,7688-7749-11758,36
3522,7688-8101-11758,36
3523,7688-8102-11758,36
3524,7688-8103-11758,36
3525,7688-8104-11758,36
3526,461-7688-11758,36
3527,7688-9583-11758,36
3528,7688-9584-11758,36
3529,7688-9585-11758,36
3530,7688-9586-11758,36
3531,7688-11000-11758,36
3532,7688-7708-11760,34
3533,7688-7749-11760,34
3534,7688-8101-11760,34
3535,7688-8102-11760,34
3536,7688-8103-11760,34
3537,7688-8105-11760,34
3538,7688-9583-11760,34
3539,7688-9584-11760,34
3540,7688-9585-11760,34
3541,7688-9586-11760,34
3542,7688-11000-11760,34
3543,7688-7708-11778,21
3544,7688-7749-11778,21
3545,7688-8101-11778,21
3546,7688-8102-11778,21
3547,7688-8104-11778,21
3548,7688-8105-11778,21
3549,7688-9583-11778,21
3550,7688-9584-11778,21
3551,7688-9585-11778,21
3552,7688-9586-11778,21
3553,7688-11000-11778,21
3554,7688-7708-11779,38
3555,7688-7749-11779,38
3556,7688-8101-11779,38
3557,7688-8102-11779,38
3558,7688-8103-11779,38
3559,7688-8104-11779,38
3560,7688-8105-11779,38
3561,7688-9583-11779,38
3562,7688-9584-11779,38
3563,7688-9585-11779,38
3564,7688-9586-11779,38
3565,7688-11000-11779,38
3566,7689-7700-11430,19
3567,7689-7749-11430,19
3568,7689-8101-11430,19
3569,7689-8102-11430,19
3570,7689-8103-11430,19
3571,7689-8104-11430,19
3572,7689-8105-11430,19
3573,7689-9583-11430,19
3574,7689-9584-11430,19
3575,7689-9585-11430,19
3576,7689-9586-11430,19
3577,7689-11000-11430,19
3578,7689-7700-11431,19
3579,7689-7749-11431,19
3580,7689-8101-11431,19
3581,7689-8102-11431,19
3582,7689-8103-11431,19
3583,7689-8104-11431,19
3584,461-7689-11431,19
3585,7689-9583-11431,19
3586,7689-9584-11431,19
3587,7689-9585-11431,19
3588,7689-9586-11431,19
3589,7689-11000-11431,19
3590,7689-7700-11432,19
3591,7689-7749-11432,19
3592,7689-8101-11432,19
3593,7689-8102-11432,19
3594,7689-8103-11432,19
3595,460-7689-11432,19
3596,7689-9583-11432,19
3597,7689-9584-11432,19
3598,7689-9585-11432,19
3599,7689-9586-11432,19
3600,7689-11000-11432,19
3601,7689-7700-11433,19
3602,7689-7749-11433,19
3603,7689-8101-11433,19
3604,7689-8102-11433,19
3605,7689-8103-11433,19
3606,7689-8104-11433,19
3607,7689-8105-11433,19
3608,7689-9583-11433,19
3609,7689-9584-11433,19
3610,7689-9585-11433,19
3611,7689-9586-11433,19
3612,7689-11000-11433,19
3613,7689-7700-11434,19
3614,7689-7749-11434,19
3615,7689-8101-11434,19
3616,7689-8102-11434,19
3617,7689-8103-11434,19
3618,7689-8104-11434,19
3619,7689-8105-11434,19
3620,7689-9583-11434,19
3621,7689-9584-11434,19
3622,7689-9585-11434,19
3623,7689-9586-11434,19
3624,7689-11000-11434,19
3625,7689-7700-11435,19
3626,7689-7749-11435,19
3627,7689-8101-11435,19
3628,7689-8102-11435,19
3629,7689-8103-11435,19
3630,7689-8104-11435,19
3631,7689-8105-11435,19
3632,7689-9583-11435,19
3633,7689-9584-11435,19
3634,7689-9585-11435,19
3635,7689-9586-11435,19
3636,7689-11000-11435,19
3637,7689-7700-11436,19
3638,7689-7749-11436,19
3639,7689-8101-11436,19
3640,7689-8102-11436,19
3641,7689-8103-11436,19
3642,7689-8104-11436,19
3643,7689-8105-11436,19
3644,7689-9583-11436,19
3645,7689-9584-11436,19
3646,7689-9585-11436,19
3647,7689-9586-11436,19
3648,7689-11000-11436,19
3649,7689-7700-11437,19
3650,7689-7749-11437,19
3651,7689-8101-11437,19
3652,7689-8102-11437,19
3653,7689-8103-11437,19
3654,7689-8104-11437,19
3655,7689-8105-11437,19
3656,7689-9583-11437,19
3657,7689-9584-11437,19
3658,7689-9585-11437,19
3659,7689-9586-11437,19
3660,7689-11000-11437,19
3661,7689-7700-11438,19
3662,7689-7749-11438,19
3663,7689-8101-11438,19
3664,7689-8102-11438,19
3665,7689-8103-11438,19
3666,7689-8104-11438,19
3667,7689-8105-11438,19
3668,7689-9583-11438,19
3669,7689-9584-11438,19
3670,7689-9585-11438,19
3671,7689-9586-11438,19
3672,7689-11000-11438,19
3673,7689-7700-11439,19
3674,7689-7749-11439,19
3675,7689-8101-11439,19
3676,7689-8102-11439,19
3677,7689-8103-11439,19
3678,7689-8104-11439,19
3679,7689-8105-11439,19
3680,7689-9583-11439,19
3681,7689-9584-11439,19
3682,7689-9585-11439,19
3683,7689-9586-11439,19
3684,7689-11000-11439,19
3685,7689-7700-11440,19
3686,7689-7749-11440,19
3687,7689-8101-11440,19
3688,7689-8102-11440,19
3689,7689-8103-11440,19
3690,7689-8104-11440,19
3691,7689-8105-11440,19
3692,7689-9583-11440,19
3693,7689-9584-11440,19
3694,7689-9585-11440,19
3695,7689-9586-11440,19
3696,7689-11000-11440,19
3697,7689-7700-11441,19
3698,7689-7749-11441,19
3699,7689-8101-11441,19
3700,7689-8102-11441,19
3701,7689-8103-11441,19
3702,7689-8104-11441,19
3703,7689-8105-11441,19
3704,7689-9583-11441,19
3705,7689-9584-11441,19
3706,7689-9585-11441,19
3707,7689-9586-11441,19
3708,7689-11000-11441,19
3709,7689-7700-11442,19
3710,7689-7749-11442,19
3711,7689-8101-11442,19
3712,7689-8102-11442,19
3713,7689-8103-11442,19
3714,7689-8104-11442,19
3715,7689-8105-11442,19
3716,7689-9583-11442,19
3717,7689-9584-11442,19
3718,7689-9585-11442,19
3719,7689-9586-11442,19
3720,7689-11000-11442,19
3721,7689-7700-11443,19
3722,7689-7749-11443,19
3723,7689-8101-11443,19
3724,7689-8102-11443,19
3725,7689-8103-11443,19
3726,7689-8104-11443,19
3727,7689-8105-11443,19
3728,7689-9583-11443,19
3729,7689-9584-11443,19
3730,7689-9585-11443,19
3731,7689-9586-11443,19
3732,7689-11000-11443,19
3733,7689-7700-11444,19
3734,7689-7749-11444,19
3735,7689-8101-11444,19
3736,7689-8102-11444,19
3737,7689-8103-11444,19
3738,7689-8104-11444,19
3739,7689-8105-11444,19
3740,7689-9583-11444,19
3741,7689-9584-11444,19
3742,7689-9585-11444,19
3743,1956-7689-11444,19
3744,7689-11000-11444,19
3745,7689-7700-11445,19
3746,7689-7749-11445,19
3747,7689-8101-11445,19
3748,7689-8102-11445,19
3749,7689-8103-11445,19
3750,7689-8104-11445,19
3751,7689-8105-11445,19
3752,7689-9583-11445,19
3753,7689-9584-11445,19
3754,7689-9585-11445,19
3755,7689-9586-11445,19
3756,7689-11000-11445,19
3757,7689-7700-11758,19
3758,7689-7749-11758,19
3759,7689-8101-11758,19
3760,7689-8102-11758,19
3761,7689-8103-11758,19
