828,"Exchange Variation, Modern Exchange Variation, Kramnik's Line"
829,"Exchange Variation, Monte Carlo Variation"
830,"Exchange Variation, Nadanian Attack"
831,"Exchange Variation, Normal Variation"
832,"Exchange Variation, Positional Variation"
833,"Exchange Variation, Positional Variation #2"
834,"Exchange Variation, Reshevsky Variation"
835,"Exchange Variation, Romanovsky Variation"
836,"Exchange Variation, Rubinstein Variation"
837,"Exchange Variation, Saemisch Variation"
838,"Exchange Variation, Schallopp Variation"
839,"Exchange Variation, Seville Variation"
840,"Exchange Variation, Simagin's Improved Variation"
841,"Exchange Variation, Sokolsky Variation"
842,"Exchange Variation, Spassky Variation"
843,"Exchange Variation, Svenonius Variation"
844,"Exchange Variation, Symmetrical Line"
845,"Exchange Variation, Trifunovic Variation"
846,"Exchange Variation, with 6.e4"
847,"Exchange, Alekhine Variation"
848,"Exchange, Bogoljubov Variation"
849,Fajarowicz Defense
850,"Fajarowicz Defense, Bonsdorf Variation"
851,Fajarowicz Variation
852,Fajarowicz-Steiner Variation
853,Falkbeer
854,Falkbeer Countergambit
855,Falkbeer Countergambit Accepted
856,Falkbeer Variation
857,"Falkbeer, Charousek Gambit"
858,"Falkbeer, Milner-Barry Variation"
859,"Falkbeer, Rubinstein Variation"
860,Felbecker Gambit
861,Fianchetto
863,Fianchetto Attack
864,Fianchetto Defense
866,"Fianchetto Defense, Euwe Variation"
867,Fianchetto Gambit
868,Fianchetto Traditional
869,Fianchetto Variation
871,"Fianchetto Variation, Benjamin Defense"
872,"Fianchetto Variation, Check Variation"
873,"Fianchetto Variation, Check Variation, Intermezzo Line"
874,"Fianchetto Variation, Check Variation, Modern Line"
875,"Fianchetto Variation, Classical Fianchetto"
876,"Fianchetto Variation, Classical Main Line"
877,"Fianchetto Variation, Debrecen Defense"
878,"Fianchetto Variation, Delayed Fianchetto"
879,"Fianchetto Variation, Double Fianchetto Attack"
880,"Fianchetto Variation, Hastings Defense"
881,"Fianchetto Variation, Hastings Defense, Main Line"
882,"Fianchetto Variation, Hungarian Variation"
883,"Fianchetto Variation, Immediate Fianchetto"
884,"Fianchetto Variation, Karlsbad Variation"
885,"Fianchetto Variation, Kavalek Defense"
886,"Fianchetto Variation, Kramnik Variation"
887,"Fianchetto Variation, Larsen Defense"
888,"Fianchetto Variation, Lesser Simagin (Spassky)"
889,"Fianchetto Variation, Long Variation"
890,"Fianchetto Variation, Nimzowitsch Variation"
891,"Fianchetto Variation, Nimzowitsch Variation, Nimzowitsch Attack"
892,"Fianchetto Variation, Nimzowitsch Variation, Quiet Line"
893,"Fianchetto Variation, Nimzowitsch Variation, Timman's Line"
894,"Fianchetto Variation, Panno Variation"
895,"Fianchetto Variation, Rubinstein Variation"
896,"Fianchetto Variation, Saemisch Variation"
897,"Fianchetto Variation, Simagin Variation"
898,"Fianchetto Variation, Uhlmann-Szabo System"
899,"Fianchetto Variation, Yugoslav System, without Nc3"
900,"Fianchetto Variation, Yugoslav Variation"
901,"Fianchetto Variation, Yugoslav Variation, Advance Line"
902,"Fianchetto Variation, Yugoslav Variation, Exchange Line"
903,"Fianchetto Variation, Yugoslav Variation, Rare Line"
904,"Fianchetto, Queen Benoni Pterodactyl"
905,"Fianchetto, Queen Pteranodon"
906,Finnish Variation
907,Fischer Defense
908,Fischer Variation
909,Flohr Defense
910,Flohr Variation
911,Foltys Variation
912,Foltys-Leonhardt Variation
913,Fool's Mate
914,Forgacs Variation
915,Four Knights System
916,"Four Knights System, Nimzowitsch Variation"
917,Four Knights Variation
919,"Four Knights Variation, Cobra Variation"
920,"Four Knights Variation, Exchange Variation"
921,Four Pawns Attack
923,"Four Pawns Attack, 6...Nc6"
924,"Four Pawns Attack, Cambridge Gambit"
925,"Four Pawns Attack, Dynamic Attack"
926,"Four Pawns Attack, Exchange Variation"
927,"Four Pawns Attack, Fianchetto Variation"
928,"Four Pawns Attack, Florentine Gambit"
929,"Four Pawns Attack, Fluid Attack"
930,"Four Pawns Attack, Main Line"
931,"Four Pawns Attack, Modern Defense"
932,"Four Pawns Attack, Normal Attack"
933,"Four Pawns Attack, Tartakower Variation"
934,"Four Pawns Attack, Trifunovic Variation"
935,Franco-Hiva Gambit
936,Franco-Hiva Gambit #2
937,Franco-Hiva Gambit I
938,Franco-Hiva Gambit I Accepted
939,Franco-Hiva Gambit II
940,Franco-Hiva Gambit III
941,Franco-Nimzowitsch Variation
942,Franco-Sicilian Defense
943,Franco-Sicilian Hybrid
944,Franco-Sicilian Variation
945,Fraser Defense
946,Fraser Variation
947,French Attack
948,French Connection
949,French Variation
951,"French Variation, Normal"
952,"French Variation, Open"
953,"French Variation, Westerinen Attack"
954,Fritz Attack
955,From's Gambit
957,"From's Gambit, Bahr Gambit"
958,"From's Gambit, Langheld Gambit"
959,"From's Gambit, Lasker Variation"
960,"From's Gambit, Lipke Variation"
961,Fuller Gambit
962,Fully Accepted Variation
963,Furman Variation
964,Fyfe Gambit
965,Gaga Gambit
966,Gaw-Paw Variation
967,Gedult Attack
968,"Gedult Attack, Gedult Attack"
969,Gedult Gambit
970,Gedult Gambit #2
971,Geller Gambit
972,Geller Gambit #2
973,Geller's System
974,German Defense
975,Ghulam-Kassim Gambit
976,Ghulam-Kassim Gambit #2
977,Ghulam-Kassim Variation
978,Gianutio Countergambit
979,Gibbins-Wiedenhagen Gambit
980,Gibbins-Wiedenhagen Gambit Accepted
981,"Gibbins-Wiedenhagen Gambit, Stummer Gambit"
982,Gibbon Gambit
983,Giraffe Attack
984,Giuoco Pianissimo
986,"Giuoco Pianissimo, Canal Variation"
987,"Giuoco Pianissimo, Italian Four Knights Variation"
988,"Giuoco Pianissimo, Lucchini Gambit"
989,"Giuoco Pianissimo, Normal"
990,Giuoco Piano
992,"Giuoco Piano, Aitken Variation"
993,"Giuoco Piano, Bernstein Variation"
994,"Giuoco Piano, Greco's Attack"
995,"Giuoco Piano, Mestel Variation"
996,"Giuoco Piano, Rosentreter Variation"
997,"Giuoco Piano, Steinitz Variation"
998,"Giuoco Piano, Therkatz-Herzog Variation"
999,Gladbacher Gambit
1000,Godes Variation
1001,Godiva Variation
1002,Goering Gambit
1004,"Goering Gambit, Bardeleben Variation"
1005,"Goering Gambit, Double Pawn Sacrifice"
1006,"Goering Gambit, Main Line"
1007,Goglidze Attack
1008,Goldman Variation
1009,Grand Prix Attack
1011,"Grand Prix Attack, Schofman Variation"
1012,Graz Attack
1013,Great Snake Variation
1014,Greco Gambit
1015,Greco Variation
1016,Grigorian Variation
1017,Grob Gambit
1019,Grob Gambit Declined
1020,"Grob Gambit, Fritz Gambit"
1021,"Grob Gambit, Richter-Grob Gambit"
1022,Grob Variation
1023,Grosshans Defense
1024,Gruenfeld Defense
1026,"Gruenfeld Defense, Steiner Gambit"
1027,Gruenfeld Gambit
1028,Gruenfeld Reversed
1029,Gruenfeld Variation
1030,Gubinsky-Melts Defense
1031,Guimard Variation
1032,"Guimard Variation, Thunderbunny Variation"
1033,Gunderam Defense
1034,"Gunderam Defense, Gunderam Gambit"
1035,Gunderam Gambit
1036,Gunsberg Counterattack
1037,Gunsberg Defense
1039,"Gunsberg Defense, Prianishenmo Gambit"
1040,Gunsberg Variation
1041,Gurgenidze Counterattack
1042,Gurgenidze Defense
1043,Gurgenidze System
1044,Haiti Variation
1045,Halasz Gambit
1046,Halasz-McDonnell Gambit
1048,"Halasz-McDonnell Gambit, Crocodile Variation"
1049,Hall Variation
1050,Halloween Attack
1051,Halloween Gambit
1052,Hamppe-Meitner Variation
1053,Hamppe-Muzio Gambit
1054,Hanham
1055,Hanham Variation
1057,"Hanham Variation, Delmar Variation"
1058,"Hanham Variation, Krause Variation"
1059,"Hanham Variation, Schlechter Variation"
1060,"Hanham Variation, Sharp Variation"
1061,"Hanham Variation, Steiner Variation"
1062,"Hanham, Kmoch Variation"
1063,Hanneken Variation
1064,Hanstein Gambit
1065,Harmonist
1066,Harrwitz Attack
1068,"Harrwitz Attack, Fianchetto Defense"
1069,"Harrwitz Attack, Main Line"
1070,"Harrwitz Attack, Orthodox Defense"
1071,"Harrwitz Attack, Two Knights Defense"
1072,"Harrwitz Attack, Two Knights Defense, Blockade Line"
1073,Hartlaub Gambit Declined
1074,Hartlaub-Charlick Gambit
1075,Hawk Variation
1076,Haxo Gambit
1077,Hector Gambit
1078,Hekili-Loa Gambit
1079,Henneberger Variation
1080,Herrstrom Gambit
1081,Hillbilly Attack
1083,"Hillbilly Attack, Schaeffer Gambit"
1084,Hippopotamus Attack
1085,Hjoerring Countergambit
1086,Hobbs Gambit
1087,Hobbs-Zilbermints Gambit
1088,Hopton Attack
1089,Hornung Gambit
1090,Horsefly Defense
1091,Horsefly Gambit
1092,Horwitz Attack
1094,"Horwitz Attack, Papa-Ticulat Gambit"
1095,Horwitz Gambit
1096,Hromadka System
1097,Huebner Variation
1099,"Huebner Variation, Main Line"
1100,"Huebner Variation, Rubinstein Variation"
1101,"Huebner Variation, Rubinstein Variation, Main Line"
1102,Huebsch Gambit
1103,Hulsemann Gambit
1104,Hungarian Defense
1106,"Hungarian Defense, Tartakower Variation"
1107,Hunt Variation
1109,"Hunt Variation, Lasker Simul Gambit"
1110,"Hunt Variation, Mikenas Gambit"
1111,Hyperaccelerated Dragon
1112,Hyperaccelerated Fianchetto
1113,Hyperaccelerated Pterodactyl
1115,"Hyperaccelerated Pterodactyl, Exchange Variation"
1116,Icelandic-Palme Gambit
1117,Ilyin-Zhenevsky
1118,"Ilyin-Zhenevsky, Winter Variation"
1119,Improved Maroczy
1120,Indian Defense
1121,Indian Variation
1122,Italian Variation
1124,"Italian Variation, Noa Gambit"
1125,Jaenisch Counterattack
1126,Jaenisch Gambit
1127,Jalalabad Variation
1128,Janowski Variation
1130,"Janowski Variation, Fianchetto Variation"
1131,"Janowski Variation, Fianchetto Variation #2"
1132,"Janowski Variation, Grinberg Gambit"
1133,"Janowski Variation, Main Line"
1134,Janowski-Larsen Variation
1135,Janzen-Korchnoi Gambit
1136,Jerome Gambit
1137,John Tracy Gambit
1138,Kadas Gambit
1139,Kalashnikov Variation
1140,Kan Variation
1142,"Kan Variation, Knight Variation"
1143,"Kan Variation, Maroczy Bind, Bronstein Variation"
1144,"Kan Variation, Maroczy Bind, Hedgehog Variation"
1145,"Kan Variation, Maroczy Bind, Reti Variation"
1146,"Kan Variation, Modern Variation"
1147,"Kan Variation, Polugaevsky Variation"
1148,"Kan Variation, Swiss Cheese Variation"
1149,"Kan Variation, Wing Attack"
1150,"Kan Variation, Wing Attack, Fianchetto Variation"
1151,"Kan Variation, Wing Attack, Spraggett Attack"
1152,Karklins-Martinovsky Variation
1153,Karniewski Variation
1154,Karpov Variation
1156,"Karpov Variation, Modern Variation"
1157,"Karpov Variation, Modern Variation, Ivanchuk Defense"
1158,"Karpov Variation, Modern Variation, Kasparov Attack"
1159,"Karpov Variation, Smyslov Variation"
1160,"Karpov Variation, Smyslov Variation, Main Line"
1161,"Karpov Variation, Tiviakov-Fischer Attack"
1162,Kasparov Variation
1164,"Kasparov Variation, Botvinnik Attack"
1165,Kasparov-Petrosian Variation
1167,"Kasparov-Petrosian Variation, Andersson Variation"
1168,"Kasparov-Petrosian Variation, Classical Variation"
1169,"Kasparov-Petrosian Variation, Hedgehog Variation"
1170,"Kasparov-Petrosian Variation, Kasparov Attack"
1171,"Kasparov-Petrosian Variation, Main Line"
1172,"Kasparov-Petrosian Variation, Marco Defense"
1173,"Kasparov-Petrosian Variation, Modern Variation"
1174,"Kasparov-Petrosian Variation, Petrosian Attack"
1175,Katalimov Variation
1176,Kaufmann Attack
1177,Kaulich Defense
1178,Kazakh Variation
1179,Keene Defense
1181,"Keene Defense, Main Line"
1182,Keene's Defense
1183,Keene's Defense #2
1184,Kennedy Variation
1186,"Kennedy Variation, Bielefelder Gambit"
1187,"Kennedy Variation, de Smet Gambit"
1188,"Kennedy Variation, Hammer Gambit"
1189,"Kennedy Variation, Herford Gambit"
1190,"Kennedy Variation, Keres Attack"
1191,"Kennedy Variation, Linksspringer Variation"
1192,"Kennedy Variation, Main Line"
1193,"Kennedy Variation, Paulsen Attack"
1194,"Kennedy Variation, Riemann Defense"
1195,Keoni-Hiva Gambit
1196,"Keoni-Hiva Gambit, Alua Variation"
1197,Keres Defense
1198,"Keres Defense, Transpositional Variation"
1199,Keres Variation
1200,Keres Variation #2
1201,Khan Gambit
1202,Kholmov System
1203,Kiel Variation
1204,Kieseritzky
1205,Kieseritzky Gambit
1206,Kieseritzky Variation
1207,Kieseritzky Variation #2
1208,Kieseritzky Variation #3
1209,Kieseritzky Variation #4
1210,"Kieseritzky, Berlin Defense"
1211,"Kieseritzky, Polerio Defense"
1212,"Kieseritzky, Salvio Defense"
1213,King Knight's Gambit
1214,King's English
1215,King's English Variation
1217,"King's English Variation, Bellon Gambit"
1218,"King's English Variation, Botvinnik System"
1219,"King's English Variation, Botvinnik System, Prickly Pawn Pass System"
1220,"King's English Variation, Bremen-Hort Variation"
1221,"King's English Variation, Closed System"
1222,"King's English Variation, Closed System, Full Symmetry"
1223,"King's English Variation, Four Knights Variation"
1224,"King's English Variation, Four Knights Variation #2"
1225,"King's English Variation, Four Knights Variation, Bradley Beach Variation"
1226,"King's English Variation, Four Knights Variation, Fianchetto Line"
1227,"King's English Variation, Four Knights Variation, Flexible Line"
1228,"King's English Variation, Four Knights Variation, Korchnoi Line"
1229,"King's English Variation, Four Knights Variation, Quiet Line #3"
1230,"King's English Variation, Keres Defense"
1231,"King's English Variation, Kramnik-Shirov Counterattack"
1232,"King's English Variation, Nimzowitsch Variation"
1233,"King's English Variation, Nimzowitsch-Flohr Variation"
1234,"King's English Variation, Reversed Closed Sicilian"
1235,"King's English Variation, Reversed Sicilian"
1236,"King's English Variation, Smyslov Defense"
1237,"King's English Variation, Taimanov Variation"
1238,"King's English Variation, Three Knights System"
1239,"King's English Variation, Troger Defense"
1240,"King's English Variation, Two Knights Variation"
1241,"King's English Variation, Two Knights Variation, Fianchetto Line"
1242,"King's English Variation, Two Knights Variation, Keres Variation"
1243,"King's English Variation, Two Knights Variation, Reversed Dragon"
1244,"King's English Variation, Two Knights Variation, Smyslov System"
1245,"King's English, Erbenheimer Gambit"
1246,"King's English, Mazedonisch"
1247,King's Head Opening
1248,King's Head Opening #2
1249,King's Indian Attack
1250,King's Indian System
1251,King's Indian Variation
1253,"King's Indian Variation, Fianchetto Variation"
1254,"King's Indian Variation, Schiffler Attack"
1255,"King's Indian Variation, Sokolsky Attack"
1256,King's Knight Gambit
1257,King's Pawn Line
1258,Kingfisher Gambit
1259,Kingside Fianchetto
1260,Kingside Fianchetto Variation
1261,Kingside Variation
1262,Kitchener Folly
1263,Kloosterboer Gambit
1264,Kluever Gambit
1265,Kmoch Variation
1266,Knight Defense
1267,"Knight Defense, Alekhine Gambit"
1268,Knight Variation
1269,Knight's Tour Variation
1270,Knights Variation
1271,"Knights Variation, Alburt-Miles Variation"
1272,Konstantinopolsky
1273,Koola-Koola Variation
1274,Korchnoi Attack
1275,Kotov Gambit
1276,Kramer Variation
1277,Kramnik Variation
1278,Krause Variation
1279,Krejcik Gambit
1280,Krejcik Variation
1282,"Krejcik Variation, Krejcik Gambit"
1283,Kronberger Variation
1285,"Kronberger Variation, Nemeth Gambit"
1286,Kudischewitsch Gambit
1287,Kupreichik Variation
1288,Kveinis Variation
1289,l'Hermet Variation
1290,La Bourdonnais Gambit
1291,La Bourdonnais Variation
1293,"La Bourdonnais Variation, Reuter Gambit"
1294,Labahn Attack
1296,"Labahn Attack, Polish Variation"
1297,Lamb Defense
1298,Lanc-Arnold Gambit
1300,"Lanc-Arnold Gambit, Schippler Gambit"
1301,Langeheinecke Defense
1302,Laroche Gambit
1303,Larsen Variation
1304,Lasker Defense
1306,"Lasker Defense, Main Line"
1307,"Lasker Defense, Teichmann Variation"
1308,Lasker Gambit
1309,Lasker Simul Special
1310,Lasker Variation
1311,Lasker-Dunne Attack
1312,Lasker-Pelikan Variation
1314,"Lasker-Pelikan Variation, Bird Variation"
1315,"Lasker-Pelikan Variation, Exchange Variation"
1316,"Lasker-Pelikan Variation, Retreat Variation"
1317,"Lasker-Pelikan Variation, Schlechter Variation"
1318,"Lasker-Pelikan Variation, Sveshnikov Variation"
1319,"Lasker-Pelikan Variation, Sveshnikov Variation #2"
1320,"Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation"
1321,"Lasker-Pelikan Variation, Sveshnikov Variation, Novosibirsk Variation"
1322,"Lasker-Pelikan Variation, Sveshnikov Variation, Peresypkin's Sacrifice"
1323,Lazard Gambit
1324,Lean Variation
1326,"Lean Variation, Colorado Counter Accepted"
1327,Lemberger Countergambit
1329,"Lemberger Countergambit, Diemer Attack"
1330,"Lemberger Countergambit, Endgame Variation"
1331,"Lemberger Countergambit, Rassmussen Attack"
1332,"Lemberger Countergambit, Simple Variation"
1333,Leningrad Variation
1335,"Leningrad Variation, Benoni Defense"
1336,"Leningrad Variation, Karlsbad Variation"
1337,"Leningrad Variation, Matulovic Variation"
1338,"Leningrad Variation, Warsaw Variation"
1339,Leonardis Variation
1340,Leonhardt Variation
1341,Levitsky Attack
1343,"Levitsky Attack, Euwe Variation, Modern Line"
1344,"Levitsky Attack, Welling Variation"
1345,Lewis Countergambit #2
1346,Lewis Gambit
1347,Lichtenhein Defense
1348,Liebig Gambit
1349,Liedmann Gambit
1350,Linares Variation
1351,Lion Variation
1353,"Lion Variation, Bishop Sacrifice"
1354,"Lion Variation, Delayed Bishop Sacrifice"
1355,"Lion Variation, Forcing Line"
1356,"Lion Variation, Lion's Claw I"
1357,"Lion Variation, Lion's Claw II"
1358,"Lion Variation, Sozin Variation"
1359,Lion's Jaw
1360,Lisitsyn Gambit
1361,Lisitsyn Gambit Deferred
1362,Lithuanian Variation
1363,Lizard Defense
1364,"Lizard Defense, Mittenberger Gambit"
1365,"Lizard Defense, Pirc-Diemer Gambit"
1366,Lobster Gambit
1367,Loewenthal Variation
1368,Lolli Gambit
1369,Lolli Variation
1370,London Defense
1371,London System
1372,Lopez Countergambit
1373,Lopez Variation
1375,"Lopez Variation, Lopez Gambit"
1376,Lucena Variation
1377,Lundin Variation
1378,Lutikov Variation
1379,MacCutcheon
1380,MacCutcheon Variation
1382,"MacCutcheon Variation, Bernstein Variation"
1383,"MacCutcheon Variation, Chigorin Variation"
1384,"MacCutcheon Variation, Dr. Olland (Dutch) Variation"
1385,"MacCutcheon Variation, Exchange Variation"
1386,"MacCutcheon Variation, Janowski Variation"
1387,"MacCutcheon Variation, Lasker Variation"
1388,"MacCutcheon Variation, Lasker Variation #2"
1389,"MacCutcheon Variation, Tartakower Variation"
1390,"MacCutcheon Variation, Wolf Gambit"
1391,"MacCutcheon, Advance Variation"
1392,Macleod Attack
1394,"Macleod Attack, Lasa Gambit"
1395,MacLeod Defense
1396,Maddigan Gambit
1397,Mafia Defense
1398,Magnus Smith Trap
1399,Main Line
1401,"Main Line, Leonhardt Gambit"
1402,"Main Line, Mieses Variation"
1403,Makogonov Variation
1404,Malaniuk Variation
1405,Manhattan Gambit
1406,"Manhattan Gambit, Anti-Leningrad"
1407,Manhattan Variation
1408,Mannheim Variation
1409,Maroczy Defense
1410,Maroczy Gambit
1411,Maroczy Variation
1413,"Maroczy Variation, Maroczy Gambit"
1414,Marshall Attack
1416,"Marshall Attack, Main Line"
1417,"Marshall Attack, Modern Main Line"
1418,"Marshall Attack, Modern Variation"
1419,"Marshall Attack, Original Marshall Attack"
1420,"Marshall Attack, Re3 Variation"
1421,"Marshall Attack, Steiner Variation"
1422,Marshall Counterattack
1423,Marshall Defense
1425,"Marshall Defense, Tan Gambit"
1426,Marshall Gambit
1428,"Marshall Gambit, Forgotten Variation"
1429,"Marshall Gambit, Main Line"
1430,Marshall Variation
1431,Masi Variation
1432,Mason Attack
1433,Mason Countergambit
1434,Mason-Keres Gambit
1435,Massachusetts Defense
1436,Matovinsky Gambit
1437,Max Lange Defense
1438,Mayet Attack
1440,"Mayet Attack, Morgado Defense"
1441,"Mayet Attack, Poisoned Pawn Variation"
1442,"Mayet Attack, Polerio-Svedenborg Variation"
1443,"Mayet Attack, Strautins Gambit"
1444,Mayet Gambit
1445,McConnell Defense
1446,McDonnell Attack
1448,"McDonnell Attack, Tal Gambit"
1449,McDonnell Gambit
1451,"McDonnell Gambit, La Bourdonnais-Denker Gambit"
1452,"McDonnell Gambit, McDonnell Double Gambit"
1453,Mediterranean Defense
1454,Medusa Gambit
1455,Meitner Variation
1456,Mengarini Attack
1457,Mengarini Variation
1458,Mengarini's Opening
1459,Meran Variation
1461,"Meran Variation, Lundin Variation"
1462,"Meran Variation, Old Variation"
1463,"Meran Variation, Pirc Variation"
1464,"Meran Variation, Reynolds' Variation"
1465,"Meran Variation, Wade Variation"
1466,"Meran Variation, Wade Variation, Larsen Variation"
1467,Mieses Gambit
1468,Mieses Variation
1469,Mieses-Kotroc Variation
1470,Mikenas Attack
1471,Mikenas Variation
1472,Mikenas-Carls
1473,Mikenas-Carls Variation
1474,Mikenas-Carls Variation #2
1475,Mikenas-Carls Variation #3
1476,"Mikenas-Carls, Sicilian"
1477,Miles Defense
1478,Miles Variation
1479,Millennium Attack
1480,Mlotkowski Variation
1481,Modern
1483,Modern Attack
1485,"Modern Attack, Bardeleben Variation"
1486,"Modern Attack, Center Attack"
1487,"Modern Attack, Center Variation"
1488,"Modern Attack, Murrey Variation"
1489,"Modern Attack, Steinitz Variation"
1490,"Modern Attack, Symmetrical Variation"
1491,"Modern Attack, Symmetrical Variation #2"
1492,"Modern Attack, Tal Gambit"
1493,"Modern Attack, Trifunovic Variation"
1494,Modern Defense
1495,Modern Defense #2
1496,Modern Line
1497,Modern Pterodactyl
1498,Modern Variation
1500,Modern Variation #2
1501,Modern Variation #3
1502,Modern Variation #4
1503,"Modern Variation, Alburt Variation"
1504,"Modern Variation, Alekhine Gambit"
1505,"Modern Variation, Alekhine Variation"
1506,"Modern Variation, Gipslis Variation"
1507,"Modern Variation, Heral Variation"
1508,"Modern Variation, Keres Variation"
1509,"Modern Variation, Larsen Variation"
1510,"Modern Variation, Larsen-Haakert Variation"
1511,"Modern Variation, Main Line"
1512,"Modern Variation, Normal Line"
1513,"Modern Variation, Panov Variation"
1514,"Modern Variation, Schmid Variation"
1515,"Modern Variation, Snake Variation"
1516,Modern Variations
1518,"Modern Variations, Anti-Qxd4 Move Order"
1519,"Modern Variations, Anti-Qxd4 Move Order Accepted"
1520,"Modern Variations, Main Line"
1521,"Modern Variations, Tartakower"
1522,"Modern, Flohr Variation"
1523,"Modern, Knight Defense"
1524,"Modern, Knight Defense #2"
1525,"Modern, Knight Defense #3"
1526,"Modern, Vitolins Attack"
1527,Mokele Mbembe
1529,"Mokele Mbembe, Modern Line"
1530,"Mokele Mbembe, Vavra Defense"
1531,Mongoose Variation
1532,Mongredien Defense
1533,Mongredien Defense #2
1534,Moody Gambit
1535,Morphy Defense
1537,Morphy Defense #2
1538,"Morphy Defense, Alapin's Defense Deferred"
1539,"Morphy Defense, Anderssen Variation"
1540,"Morphy Defense, Arkhangelsk Variation"
1541,"Morphy Defense, Bayreuth Variation"
1542,"Morphy Defense, Breyer Defense"
1543,"Morphy Defense, Breyer Defense, Quiet Variation"
1544,"Morphy Defense, Breyer Defense, Zaitsev Hybrid"
1545,"Morphy Defense, Caro Variation"
1546,"Morphy Defense, Chigorin Defense, Panov System"
1547,"Morphy Defense, Classical Defense Deferred"
1548,"Morphy Defense, Cozio Defense"
1549,"Morphy Defense, Duras Variation"
1550,"Morphy Defense, Fianchetto Defense Deferred"
1551,"Morphy Defense, Graz Variation"
1552,"Morphy Defense, Jaffe Gambit"
1553,"Morphy Defense, Mackenzie Variation"
1554,"Morphy Defense, Modern Steinitz Defense"
1555,"Morphy Defense, Modern Steinitz Defense #2"
1556,"Morphy Defense, Modern Steinitz Defense #3"
1557,"Morphy Defense, Modern Steinitz Defense, Fianchetto Variation"
1558,"Morphy Defense, Modern Steinitz Defense, Siesta Variation"
1559,"Morphy Defense, Neo-Arkhangelsk Variation"
1560,"Morphy Defense, Norwegian Variation"
1561,"Morphy Defense, Norwegian Variation, Nightingale Gambit"
1562,"Morphy Defense, Schliemann Defense Deferred"
1563,"Morphy Defense, Schliemann Defense Deferred, Jaenisch Gambit Deferred"
1564,"Morphy Defense, Steinitz Deferred"
1565,"Morphy Defense, Steinitz Deferred #2"
1566,"Morphy Defense, Tarrasch Variation"
1567,"Morphy Defense, Tartakower Variation"
1568,"Morphy Defense, Wing Attack"
1569,"Morphy Defense, Wormald Attack"
1570,Morphy Gambit
1572,"Morphy Gambit, Andreaschek Gambit"
1573,Morris Countergambit
1574,Mosquito Gambit
1575,Mujannah
1576,Mujannah Formation
1577,Muzio Gambit
1579,Muzio Gambit Accepted
1580,"Muzio Gambit, Holloway Defense"
1581,"Muzio Gambit, Kling and Horwitz Counterattack"
1582,Myers Attack
1583,Myers Attack #2
1584,Myers Defense
1585,Myers Spike Attack
1586,Myers Variation
1587,Najdorf
1588,Najdorf Variation
1590,"Najdorf Variation, Adams Attack"
1591,"Najdorf Variation, Amsterdam Variation"
1592,"Najdorf Variation, Browne Variation"
1593,"Najdorf Variation, Dekker Gambit"
1594,"Najdorf Variation, English Attack"
1595,"Najdorf Variation, English Attack, Anti-English"
1596,"Najdorf Variation, Goteborg (Argentine)"
1597,"Najdorf Variation, Main Line"
1598,"Najdorf Variation, Neo-Classical Defense"
1599,"Najdorf Variation, Opocensky Variation"
1600,"Najdorf Variation, Opocensky Variation, Modern Line"
1601,"Najdorf Variation, Opocensky Variation, Traditional Line"
1602,"Najdorf Variation, Poisoned Pawn Variation"
1603,"Najdorf Variation, Polugaevsky Variation"
1604,"Najdorf Variation, Scheveningen Variation"
1605,"Najdorf Variation, Traditional Line"
1606,"Najdorf Variation, Zagreb (Fianchetto) Variation"
1607,"Najdorf, Lipnitsky Attack"
1608,Napoleon Attack
1609,Napoleon Gambit
1610,Naselwaus Gambit
1611,Nd2 Variation
1612,Neo-Catalan
1613,Neo-Catalan Declined
1614,Neo-Modern Defense
1615,Neo-Mongoloid Defense
1616,Neo-Orthodox Variation
1618,"Neo-Orthodox Variation, Main Line"
1619,Netherlands Variation
1620,New St. George
1621,"New St. George, Sanky-George Gambit"
1622,"New St. George, Three Pawn Attack"
1623,"New St. George, Traditional Line"
1624,Nimzo-American Variation
1625,Nimzo-Dutch Variation
1626,Nimzo-Larsen Variation
1627,Nimzowitsch
1628,Nimzowitsch (Paulsen)
1629,Nimzowitsch Attack
1630,Nimzowitsch Defense
1631,Nimzowitsch Variation
1633,Nimzowitsch Variation #2
1634,"Nimzowitsch Variation, Advance Variation"
1635,"Nimzowitsch Variation, Closed Variation"
1636,"Nimzowitsch Variation, Exchange Variation"
1637,"Nimzowitsch Variation, Klein Variation"
1638,"Nimzowitsch Variation, Main Line"
1639,"Nimzowitsch Variation, Rellstab Variation"
1640,"Nimzowitsch Variation, Sokolsky Variation"
1641,"Nimzowitsch, Locock Variation"
1642,Noah's Ark Trap
1643,Non- or Delayed Fianchetto
1644,Norfolk Gambit #2
1645,Normal Defense
1646,Normal Line
1647,Normal Variation
1649,"Normal Variation, Bernstein Defense"
1650,"Normal Variation, Bernstein Defense, Exchange Line"
1651,"Normal Variation, Bishop Attack"
1652,"Normal Variation, Bishop Attack, Classical Defense"
1653,"Normal Variation, Botvinnik System"
1654,"Normal Variation, Deferred Fianchetto"
1655,"Normal Variation, Gligoric System"
1656,"Normal Variation, Gligoric System #2"
1657,"Normal Variation, Gligoric System, Bernstein Defense"
1658,"Normal Variation, Gligoric System, Bronstein Variation"
1659,"Normal Variation, Gligoric System, Exchange at c4"
1660,"Normal Variation, Gligoric System, Keres Variation"
